,dates,sum,ids,shop
6086,08 Jan 2023 12:18 AM,4368,12117,Синий
6087,18 Jan 2023 07:02 PM,142,12601,Фиолетовый
6088,13 Jan 2023 12:40 PM,14175,14901,Фиолетовый
6089,25 Jan 2023 11:32 PM,16776,13792,Синий
6090,12 Jan 2023 01:22 AM,1927,15031,Чёрный
6091,13 Jan 2023 12:37 PM,1891,14226,Голубой
6092,22 Dec 2022 07:40 AM,871,10595,Красный
6093,05 Jan 2023 08:53 PM,5338,13845,Оранжевый
6094,06 Feb 2023 10:02 PM,2197,15823,Голубой
6095,06 Jan 2023 08:37 PM,18753,14424,Оранжевый
6096,16 Dec 2022 12:05 PM,10750,14519,Голубой
6097,08 Feb 2023 02:26 PM,2276,11637,Фиолетовый
6098,21 Jan 2023 04:54 PM,15080,11813,Красный
6099,06 Feb 2023 03:36 AM,15862,13655,Жёлтый
6100,05 Jan 2023 03:59 PM,9312,13997,Фиолетовый
6101,29 Dec 2022 10:18 AM,8812,10574,Голубой
6102,03 Feb 2023 03:37 PM,12310,10948,Зелёный
6103,30 Jan 2023 09:53 AM,9115,13686,Чёрный
6104,31 Jan 2023 04:18 PM,5792,13727,Оранжевый
6105,12 Jan 2023 02:23 PM,16062,13342,Оранжевый
6106,30 Dec 2022 12:39 PM,14647,14908,Чёрный
6107,02 Feb 2023 03:43 PM,6285,15072,Фиолетовый
6108,09 Jan 2023 11:55 PM,16693,12119,Зелёный
6109,23 Jan 2023 03:20 AM,4514,10417,Голубой
6110,19 Jan 2023 08:32 PM,18788,12993,Зелёный
6111,31 Dec 2022 10:25 PM,16165,13941,Зелёный
6112,16 Dec 2022 06:30 PM,17961,13491,Оранжевый
6113,05 Jan 2023 01:47 AM,11549,11001,Синий
6114,20 Dec 2022 03:27 PM,19338,14653,Зелёный
6115,04 Jan 2023 01:13 PM,15876,11814,Синий
6116,22 Dec 2022 09:32 AM,19191,13159,Оранжевый
6117,31 Dec 2022 06:57 PM,2389,14097,Фиолетовый
6118,15 Dec 2022 10:01 AM,19909,11864,Зелёный
6119,14 Dec 2022 01:19 AM,6674,14715,Синий
6120,20 Jan 2023 04:34 AM,7101,11897,Жёлтый
6121,08 Feb 2023 07:23 AM,11662,15844,Чёрный
6122,21 Jan 2023 11:43 PM,17674,10665,Голубой
6123,19 Jan 2023 02:45 PM,1551,13415,Оранжевый
6124,27 Dec 2022 05:58 PM,15167,11069,Голубой
6125,11 Jan 2023 11:40 AM,16558,14397,Зелёный
6126,18 Jan 2023 02:31 AM,15118,13444,Чёрный
6127,20 Dec 2022 04:59 AM,804,11078,Жёлтый
6128,14 Dec 2022 03:03 AM,8543,12837,Жёлтый
6129,04 Jan 2023 12:06 AM,15853,11508,Красный
6130,20 Jan 2023 10:46 AM,1788,13282,Жёлтый
6131,08 Feb 2023 11:45 PM,169,13808,Оранжевый
6132,21 Dec 2022 10:26 PM,7515,12698,Жёлтый
6133,30 Dec 2022 09:52 AM,13572,12980,Голубой
6134,16 Dec 2022 11:24 PM,19707,15356,Зелёный
6135,22 Jan 2023 02:28 PM,8147,11802,Зелёный
6136,28 Dec 2022 08:00 AM,1249,11677,Чёрный
6137,25 Jan 2023 01:57 AM,14952,14781,Чёрный
6138,13 Jan 2023 10:33 AM,14657,10041,Жёлтый
6139,04 Feb 2023 02:07 PM,1500,14840,Зелёный
6140,04 Feb 2023 10:23 AM,8690,12961,Голубой
6141,26 Jan 2023 01:56 PM,3306,14076,Оранжевый
6142,19 Jan 2023 03:19 AM,3241,15381,Красный
6143,12 Jan 2023 03:14 PM,816,14327,Синий
6144,13 Dec 2022 01:45 PM,16816,12576,Чёрный
6145,15 Jan 2023 12:51 PM,10291,14653,Жёлтый
6146,25 Dec 2022 08:22 AM,4626,10250,Зелёный
6147,04 Feb 2023 05:01 AM,3259,10860,Жёлтый
6148,21 Jan 2023 03:18 AM,13269,13746,Фиолетовый
6149,29 Jan 2023 09:14 AM,4287,12898,Фиолетовый
6150,31 Jan 2023 04:38 PM,1096,10000,Красный
6151,06 Jan 2023 01:54 AM,4548,12377,Красный
6152,19 Dec 2022 02:59 PM,15488,15338,Голубой
6153,31 Jan 2023 07:11 PM,17134,15529,Фиолетовый
6154,30 Jan 2023 09:13 PM,18425,13190,Синий
6155,11 Jan 2023 09:07 PM,12493,13309,Голубой
6156,10 Jan 2023 10:04 PM,12161,12642,Голубой
6157,18 Dec 2022 11:57 PM,10426,13368,Фиолетовый
6158,26 Dec 2022 12:30 AM,4031,13434,Жёлтый
6159,20 Jan 2023 04:59 AM,13497,12345,Зелёный
6160,18 Dec 2022 09:09 PM,19840,11884,Зелёный
6161,19 Dec 2022 05:00 AM,19743,10304,Жёлтый
6162,18 Jan 2023 09:44 PM,6888,14354,Красный
6163,08 Feb 2023 09:17 PM,10763,11728,Зелёный
6164,23 Jan 2023 09:13 AM,11469,15246,Жёлтый
6165,28 Jan 2023 11:03 AM,17961,11248,Красный
6166,15 Jan 2023 01:56 AM,15568,14920,Голубой
6167,26 Jan 2023 08:15 AM,18298,14861,Синий
6168,09 Feb 2023 03:50 PM,15597,11819,Чёрный
6169,16 Jan 2023 07:50 AM,8313,14061,Чёрный
6170,17 Dec 2022 09:49 PM,6531,14959,Голубой
6171,01 Jan 2023 09:01 PM,12222,12078,Чёрный
6172,01 Feb 2023 05:56 PM,10770,10183,Голубой
6173,15 Jan 2023 12:25 PM,15081,13034,Чёрный
6174,20 Jan 2023 07:01 PM,10725,11937,Зелёный
6175,07 Feb 2023 06:26 AM,10101,14304,Голубой
6176,02 Feb 2023 02:23 PM,7105,10951,Голубой
6177,22 Jan 2023 07:58 AM,7119,10375,Фиолетовый
6178,08 Feb 2023 02:12 AM,5578,11406,Зелёный
6179,26 Dec 2022 05:38 AM,5600,12658,Зелёный
6180,26 Jan 2023 03:33 PM,6408,11705,Жёлтый
6181,18 Dec 2022 02:30 PM,9560,10337,Фиолетовый
6182,12 Jan 2023 05:44 PM,2819,13626,Оранжевый
6183,26 Jan 2023 07:21 PM,15698,12911,Синий
6184,05 Jan 2023 12:52 PM,14025,14454,Оранжевый
6185,09 Jan 2023 09:09 AM,17894,12469,Голубой
6186,15 Dec 2022 02:20 AM,18247,11376,Красный
6187,02 Feb 2023 05:12 AM,14448,13033,Оранжевый
6188,18 Jan 2023 12:50 PM,17663,14002,Зелёный
6189,22 Dec 2022 09:37 AM,18798,13678,Жёлтый
6190,30 Dec 2022 03:54 AM,11580,10809,Чёрный
6191,03 Jan 2023 08:53 PM,4687,12124,Оранжевый
6192,28 Jan 2023 06:31 AM,19381,13916,Голубой
6193,02 Jan 2023 03:39 AM,9449,12969,Чёрный
6194,23 Dec 2022 08:43 PM,7798,13217,Чёрный
6195,21 Jan 2023 07:16 AM,9834,11206,Зелёный
6196,14 Dec 2022 06:00 AM,1228,11924,Зелёный
6197,27 Dec 2022 07:38 AM,9715,12937,Голубой
6198,19 Jan 2023 01:31 PM,18254,15760,Голубой
6199,20 Dec 2022 08:19 PM,13567,14849,Фиолетовый
6200,08 Jan 2023 06:02 PM,12179,14667,Фиолетовый
6201,01 Feb 2023 10:01 AM,11099,10850,Жёлтый
6202,03 Feb 2023 10:57 PM,15389,14273,Синий
6203,04 Jan 2023 07:30 PM,6277,15114,Красный
6204,30 Jan 2023 03:06 PM,941,13184,Фиолетовый
6205,19 Jan 2023 06:21 PM,14944,15204,Жёлтый
6206,13 Jan 2023 03:14 AM,5148,14360,Голубой
6207,07 Jan 2023 09:20 AM,5148,15473,Красный
6208,31 Jan 2023 11:25 AM,16245,14672,Оранжевый
6209,23 Jan 2023 08:32 PM,4513,15892,Оранжевый
6210,16 Jan 2023 09:02 AM,18281,12484,Оранжевый
6211,10 Jan 2023 01:11 AM,6199,13539,Фиолетовый
6212,30 Jan 2023 10:36 PM,19391,15795,Синий
6213,22 Jan 2023 04:40 AM,11571,11874,Чёрный
6214,14 Jan 2023 07:17 AM,4158,15031,Жёлтый
6215,14 Jan 2023 02:11 PM,5035,12552,Оранжевый
6216,09 Feb 2023 10:31 AM,18284,14486,Голубой
6217,21 Jan 2023 04:28 AM,12604,12696,Голубой
6218,21 Dec 2022 05:35 AM,6111,11331,Жёлтый
6219,03 Jan 2023 03:05 AM,17431,11848,Синий
6220,15 Dec 2022 10:40 AM,10039,15904,Синий
6221,27 Jan 2023 10:57 PM,15171,12988,Красный
6222,02 Jan 2023 04:35 AM,2920,15122,Синий
6223,02 Feb 2023 06:35 AM,626,11601,Оранжевый
6224,04 Feb 2023 10:30 PM,15573,10866,Жёлтый
6225,04 Jan 2023 04:07 PM,13996,12323,Красный
6226,21 Dec 2022 08:58 PM,1202,10259,Оранжевый
6227,09 Jan 2023 06:51 PM,542,13329,Голубой
6228,03 Jan 2023 02:48 AM,8012,10395,Красный
6229,04 Jan 2023 05:37 AM,7974,10553,Жёлтый
6230,05 Jan 2023 03:22 AM,3761,14757,Оранжевый
6231,26 Jan 2023 12:24 PM,14237,15359,Оранжевый
6232,04 Jan 2023 11:03 PM,4635,12864,Чёрный
6233,24 Jan 2023 08:16 PM,1321,12778,Красный
6234,06 Feb 2023 06:43 PM,6829,12100,Зелёный
6235,09 Jan 2023 01:36 AM,7192,14706,Зелёный
6236,23 Dec 2022 02:43 PM,14390,12354,Фиолетовый
6237,06 Feb 2023 05:23 AM,9089,10122,Синий
6238,29 Dec 2022 11:27 PM,18727,11217,Голубой
6239,29 Jan 2023 05:06 AM,10442,10923,Чёрный
6240,24 Dec 2022 04:57 AM,7456,10093,Чёрный
6241,21 Jan 2023 09:51 AM,6179,15414,Чёрный
6242,01 Jan 2023 05:42 AM,1867,14705,Чёрный
6243,21 Jan 2023 03:17 PM,6199,11160,Оранжевый
6244,08 Feb 2023 09:54 PM,8963,11553,Чёрный
6245,23 Jan 2023 08:41 PM,3633,11878,Жёлтый
6246,21 Jan 2023 04:06 AM,11290,12192,Синий
6247,24 Dec 2022 01:42 AM,9177,12962,Чёрный
6248,07 Jan 2023 01:22 PM,10180,15062,Зелёный
6249,03 Feb 2023 04:37 PM,11361,10441,Оранжевый
6250,27 Dec 2022 04:51 AM,6101,11478,Чёрный
6251,28 Jan 2023 05:45 PM,15109,14663,Зелёный
6252,17 Dec 2022 02:48 AM,2927,12617,Голубой
6253,20 Dec 2022 03:20 PM,7789,11360,Фиолетовый
6254,20 Jan 2023 11:15 AM,8538,12170,Зелёный
6255,06 Feb 2023 04:09 PM,6688,15058,Оранжевый
6256,13 Dec 2022 03:17 PM,10097,15588,Чёрный
6257,10 Jan 2023 12:40 AM,1680,15089,Голубой
6258,05 Jan 2023 03:50 AM,6711,12460,Красный
6259,06 Feb 2023 07:40 PM,8442,14292,Оранжевый
6260,29 Dec 2022 11:05 AM,16651,15619,Красный
6261,26 Jan 2023 10:26 PM,9502,14724,Чёрный
6262,15 Jan 2023 06:20 AM,13766,10035,Красный
6263,01 Jan 2023 05:23 AM,7239,13690,Оранжевый
6264,15 Jan 2023 02:56 AM,5426,14723,Фиолетовый
6265,25 Dec 2022 04:12 AM,16614,12102,Чёрный
6266,30 Jan 2023 04:07 AM,8265,11135,Жёлтый
6267,17 Jan 2023 10:28 PM,11302,10193,Фиолетовый
6268,06 Jan 2023 11:14 PM,6664,14587,Чёрный
6269,04 Feb 2023 03:25 PM,17975,13044,Чёрный
6270,12 Jan 2023 07:39 PM,2995,15146,Голубой
6271,04 Jan 2023 03:31 AM,11802,10288,Синий
6272,31 Jan 2023 10:36 AM,15186,11145,Оранжевый
6273,09 Jan 2023 04:19 PM,9673,14332,Голубой
6274,16 Jan 2023 02:12 PM,3071,11908,Зелёный
6275,02 Feb 2023 06:28 AM,642,12226,Оранжевый
6276,03 Jan 2023 04:31 AM,3935,14904,Голубой
6277,24 Dec 2022 04:47 AM,17574,14556,Синий
6278,09 Feb 2023 11:23 PM,19196,10546,Фиолетовый
6279,18 Dec 2022 02:25 PM,5903,11492,Голубой
6280,14 Jan 2023 12:31 AM,10213,11745,Красный
6281,30 Dec 2022 08:16 PM,10619,11996,Жёлтый
6282,21 Dec 2022 03:36 PM,19540,12945,Красный
6283,04 Feb 2023 03:06 PM,11434,10903,Фиолетовый
6284,16 Jan 2023 01:00 PM,3243,10094,Синий
6285,16 Dec 2022 11:02 AM,1140,13074,Зелёный
6286,31 Jan 2023 04:27 AM,5210,15094,Синий
6287,21 Dec 2022 05:14 PM,17242,13079,Голубой
6288,18 Jan 2023 03:15 PM,9094,12945,Зелёный
6289,29 Jan 2023 11:10 PM,12989,14812,Оранжевый
6290,30 Dec 2022 08:54 PM,2277,10781,Чёрный
6291,29 Dec 2022 03:41 PM,12781,13807,Голубой
6292,17 Jan 2023 09:03 AM,6304,11926,Голубой
6293,24 Dec 2022 08:24 PM,18556,11327,Зелёный
6294,24 Dec 2022 10:09 PM,19549,11657,Оранжевый
6295,28 Dec 2022 01:54 AM,14612,13835,Оранжевый
6296,03 Jan 2023 10:21 AM,1094,14363,Зелёный
6297,16 Dec 2022 05:41 AM,13995,11030,Синий
6298,25 Jan 2023 02:01 PM,18719,15815,Оранжевый
6299,31 Jan 2023 12:21 PM,8028,11440,Чёрный
6300,20 Jan 2023 05:22 AM,2551,13681,Жёлтый
6301,23 Jan 2023 01:42 AM,14952,11189,Чёрный
6302,03 Feb 2023 09:59 PM,6361,12635,Зелёный
6303,21 Jan 2023 11:08 PM,8693,13747,Голубой
6304,16 Dec 2022 11:54 PM,12650,15094,Зелёный
6305,11 Jan 2023 02:09 PM,1139,11080,Жёлтый
6306,20 Dec 2022 02:44 PM,15232,13960,Жёлтый
6307,07 Jan 2023 06:06 PM,13904,10858,Фиолетовый
6308,08 Jan 2023 01:03 PM,8882,13801,Голубой
6309,13 Dec 2022 03:08 PM,8960,14873,Синий
6310,07 Jan 2023 09:50 AM,3238,10264,Голубой
6311,14 Dec 2022 02:03 PM,667,15067,Чёрный
6312,01 Feb 2023 01:36 PM,633,11520,Фиолетовый
6313,19 Dec 2022 05:03 AM,4175,10429,Голубой
6314,30 Dec 2022 10:55 PM,6673,14042,Фиолетовый
6315,10 Jan 2023 09:30 PM,294,11212,Красный
6316,19 Jan 2023 06:24 AM,17291,13020,Голубой
6317,25 Dec 2022 01:31 AM,19571,14618,Оранжевый
6318,07 Feb 2023 03:35 AM,6749,13274,Чёрный
6319,05 Jan 2023 10:45 PM,19119,15809,Чёрный
6320,31 Jan 2023 12:20 PM,4717,11372,Фиолетовый
6321,23 Dec 2022 11:59 AM,18921,14078,Фиолетовый
6322,30 Dec 2022 10:20 AM,573,10424,Голубой
6323,20 Dec 2022 07:25 PM,19665,15687,Зелёный
6324,18 Jan 2023 04:36 AM,17907,14110,Фиолетовый
6325,17 Dec 2022 03:28 PM,16737,15532,Голубой
6326,26 Jan 2023 02:44 PM,3942,11770,Фиолетовый
6327,09 Feb 2023 02:42 PM,3654,15984,Голубой
6328,20 Dec 2022 12:13 PM,15338,14917,Голубой
6329,07 Jan 2023 05:23 AM,4581,15483,Фиолетовый
6330,07 Feb 2023 08:05 PM,6350,14681,Синий
6331,30 Dec 2022 09:11 PM,19673,11834,Синий
6332,08 Feb 2023 12:06 PM,898,11512,Оранжевый
6333,10 Jan 2023 08:47 PM,6658,14783,Голубой
6334,08 Feb 2023 10:35 AM,6618,11611,Жёлтый
6335,01 Feb 2023 05:39 PM,5294,10272,Жёлтый
6336,20 Jan 2023 07:16 AM,9121,11969,Красный
6337,03 Feb 2023 08:06 PM,11390,12930,Жёлтый
6338,08 Feb 2023 08:15 AM,4835,10301,Красный
6339,21 Dec 2022 11:30 AM,18533,10694,Жёлтый
6340,12 Jan 2023 03:42 AM,17340,15082,Голубой
6341,07 Jan 2023 02:42 PM,4027,11348,Синий
6342,24 Jan 2023 07:16 PM,8500,14032,Зелёный
6343,17 Jan 2023 09:44 AM,217,12196,Фиолетовый
6344,22 Dec 2022 01:48 AM,8576,14209,Красный
6345,16 Jan 2023 01:25 AM,12408,10626,Красный
6346,16 Jan 2023 03:31 PM,15498,13741,Фиолетовый
6347,01 Jan 2023 09:39 AM,1507,12836,Фиолетовый
6348,14 Jan 2023 06:27 PM,11849,15973,Красный
6349,17 Jan 2023 05:31 PM,17579,11867,Голубой
6350,15 Dec 2022 01:10 PM,15284,11838,Красный
6351,15 Jan 2023 01:49 AM,19133,11756,Синий
6352,17 Dec 2022 04:09 PM,17413,15155,Фиолетовый
6353,14 Jan 2023 01:27 PM,5316,14200,Жёлтый
6354,28 Jan 2023 03:38 PM,10490,13157,Жёлтый
6355,13 Jan 2023 03:58 AM,3175,14394,Синий
6356,08 Jan 2023 04:46 AM,10900,14690,Оранжевый
6357,13 Dec 2022 01:11 AM,4910,11379,Оранжевый
6358,16 Jan 2023 03:21 PM,9180,14401,Зелёный
6359,09 Jan 2023 02:58 AM,12396,10002,Фиолетовый
6360,16 Jan 2023 11:04 PM,12946,15457,Синий
6361,14 Dec 2022 04:47 PM,16357,12427,Синий
6362,23 Dec 2022 09:54 PM,8320,10773,Оранжевый
6363,17 Dec 2022 08:42 PM,11144,15800,Синий
6364,17 Jan 2023 11:34 PM,19971,13844,Фиолетовый
6365,03 Feb 2023 01:56 AM,10847,11545,Голубой
6366,29 Dec 2022 04:38 PM,5976,14215,Чёрный
6367,02 Feb 2023 12:07 AM,17319,13997,Красный
6368,15 Jan 2023 07:17 PM,8099,10096,Синий
6369,29 Jan 2023 01:32 AM,2834,12432,Жёлтый
6370,09 Jan 2023 07:42 AM,15184,15967,Красный
6371,28 Jan 2023 04:36 PM,2562,10988,Чёрный
6372,10 Jan 2023 09:50 PM,19923,15062,Жёлтый
6373,10 Jan 2023 07:20 AM,3508,14752,Фиолетовый
6374,27 Dec 2022 04:33 AM,14935,11580,Синий
6375,27 Dec 2022 04:11 AM,4823,15421,Оранжевый
6376,04 Feb 2023 05:35 PM,1866,12888,Зелёный
6377,30 Dec 2022 05:21 AM,16438,12389,Чёрный
6378,06 Jan 2023 09:01 PM,15312,15942,Жёлтый
6379,21 Dec 2022 09:19 AM,10872,14051,Оранжевый
6380,05 Jan 2023 01:30 AM,14151,13162,Синий
6381,26 Jan 2023 06:19 PM,8535,10914,Зелёный
6382,18 Dec 2022 09:58 AM,2212,12517,Синий
6383,10 Jan 2023 06:20 AM,1331,15366,Красный
6384,19 Jan 2023 04:01 AM,16262,12539,Оранжевый
6385,29 Jan 2023 08:56 AM,2967,13909,Жёлтый
6386,09 Feb 2023 07:38 AM,12746,10573,Красный
6387,12 Jan 2023 03:43 PM,7378,12753,Оранжевый
6388,03 Feb 2023 12:19 PM,6518,14276,Красный
6389,09 Feb 2023 08:10 AM,16260,12720,Зелёный
6390,19 Jan 2023 04:43 PM,4694,15658,Зелёный
6391,18 Jan 2023 11:24 PM,3395,10359,Жёлтый
6392,14 Dec 2022 05:10 PM,11727,10396,Синий
6393,04 Feb 2023 06:08 PM,12903,12153,Красный
6394,05 Feb 2023 03:04 AM,16533,11025,Зелёный
6395,06 Jan 2023 11:00 PM,6877,14571,Синий
6396,30 Jan 2023 05:00 AM,1518,13437,Голубой
6397,09 Feb 2023 02:20 PM,11344,10900,Оранжевый
6398,26 Jan 2023 08:20 AM,10915,11139,Фиолетовый
6399,26 Jan 2023 12:13 AM,7718,14607,Красный
6400,31 Dec 2022 04:48 PM,15619,14616,Зелёный
6401,22 Jan 2023 05:29 AM,5634,12135,Синий
6402,28 Jan 2023 04:25 AM,19846,14515,Зелёный
6403,25 Jan 2023 07:41 AM,7260,12217,Фиолетовый
6404,05 Feb 2023 12:14 PM,14670,14399,Синий
6405,10 Jan 2023 11:18 PM,19303,13345,Оранжевый
6406,28 Jan 2023 04:45 PM,11921,14005,Фиолетовый
6407,17 Dec 2022 02:34 PM,9689,15064,Жёлтый
6408,10 Jan 2023 09:18 PM,17580,13857,Синий
6409,06 Jan 2023 06:07 AM,14323,15846,Голубой
6410,01 Jan 2023 10:52 PM,15436,13201,Оранжевый
6411,20 Dec 2022 10:05 PM,4216,10892,Красный
6412,21 Jan 2023 06:35 PM,11850,14257,Синий
6413,18 Jan 2023 09:18 PM,17188,13832,Чёрный
6414,25 Jan 2023 06:29 PM,4506,11990,Красный
6415,01 Feb 2023 10:13 PM,5215,10857,Фиолетовый
6416,04 Jan 2023 06:40 PM,5487,13211,Красный
6417,10 Jan 2023 04:06 AM,13733,14865,Фиолетовый
6418,02 Jan 2023 08:14 AM,16867,14609,Чёрный
6419,05 Jan 2023 10:33 AM,13112,10666,Красный
6420,29 Dec 2022 11:36 PM,7396,11665,Чёрный
6421,23 Dec 2022 06:01 PM,12307,11219,Чёрный
6422,26 Jan 2023 04:48 AM,6407,14707,Чёрный
6423,23 Jan 2023 07:28 PM,5832,11169,Синий
6424,04 Jan 2023 12:51 AM,10032,12070,Фиолетовый
6425,14 Dec 2022 04:04 AM,17652,14679,Фиолетовый
6426,19 Jan 2023 05:37 AM,10353,13671,Красный
6427,15 Jan 2023 05:05 AM,18081,15974,Фиолетовый
6428,25 Jan 2023 04:20 AM,8088,12468,Оранжевый
6429,03 Feb 2023 12:10 PM,4873,12416,Голубой
6430,30 Dec 2022 02:10 AM,4851,14188,Чёрный
6431,29 Dec 2022 12:24 PM,2656,12761,Оранжевый
6432,02 Feb 2023 04:26 AM,5015,11612,Зелёный
6433,12 Jan 2023 03:26 PM,17375,15502,Жёлтый
6434,22 Jan 2023 06:28 PM,2964,10830,Красный
6435,26 Jan 2023 03:37 PM,6556,10960,Фиолетовый
6436,12 Jan 2023 05:51 AM,9859,15931,Фиолетовый
6437,23 Jan 2023 11:48 PM,13597,15057,Синий
6438,20 Jan 2023 12:06 PM,3809,14779,Красный
6439,13 Dec 2022 02:22 AM,16248,14648,Голубой
6440,26 Dec 2022 04:18 AM,15620,15712,Красный
6441,19 Jan 2023 04:58 PM,8601,15645,Голубой
6442,08 Feb 2023 02:18 PM,1606,10964,Красный
6443,31 Dec 2022 07:56 PM,9378,12640,Оранжевый
6444,07 Jan 2023 02:23 AM,8814,13751,Фиолетовый
6445,20 Dec 2022 09:52 AM,8414,12501,Оранжевый
6446,04 Feb 2023 10:12 PM,19481,13459,Голубой
6447,27 Jan 2023 04:25 AM,3319,14386,Синий
6448,12 Jan 2023 10:54 AM,16596,12038,Зелёный
6449,13 Jan 2023 12:50 PM,5503,13558,Жёлтый
6450,13 Dec 2022 08:38 AM,2576,15996,Голубой
6451,05 Feb 2023 02:39 AM,9799,15710,Красный
6452,22 Jan 2023 05:06 AM,9502,12233,Голубой
6453,15 Dec 2022 04:35 PM,12108,11963,Чёрный
6454,10 Jan 2023 02:40 PM,13497,11154,Голубой
6455,19 Jan 2023 12:31 PM,10025,10030,Синий
6456,20 Dec 2022 11:33 PM,11388,13810,Красный
6457,27 Jan 2023 09:55 PM,9736,14586,Чёрный
6458,22 Dec 2022 09:48 AM,17903,10083,Чёрный
6459,22 Jan 2023 09:39 PM,7925,15307,Фиолетовый
6460,05 Feb 2023 06:31 AM,17218,11296,Фиолетовый
6461,27 Dec 2022 05:59 AM,813,13913,Жёлтый
6462,06 Feb 2023 01:04 AM,15123,13063,Синий
6463,14 Jan 2023 07:55 AM,17578,12795,Красный
6464,04 Jan 2023 04:05 AM,17128,10072,Оранжевый
6465,15 Dec 2022 12:24 PM,14557,14221,Синий
6466,14 Jan 2023 02:44 PM,5804,11129,Чёрный
6467,01 Jan 2023 09:16 PM,11893,11495,Красный
6468,02 Jan 2023 02:18 PM,12375,14224,Оранжевый
6469,15 Dec 2022 09:16 PM,19610,14155,Чёрный
6470,11 Jan 2023 08:33 AM,1047,12576,Синий
6471,07 Feb 2023 11:27 AM,3748,13806,Красный
6472,13 Jan 2023 11:09 AM,5133,13976,Жёлтый
6473,18 Dec 2022 02:54 AM,9509,10870,Фиолетовый
6474,19 Jan 2023 03:52 AM,13157,14486,Чёрный
6475,23 Dec 2022 06:41 AM,4468,10462,Фиолетовый
6476,01 Feb 2023 10:51 PM,13614,13326,Синий
6477,14 Dec 2022 05:09 AM,9837,12390,Фиолетовый
6478,30 Dec 2022 12:53 AM,9576,10137,Синий
6479,01 Jan 2023 12:00 PM,5970,13663,Оранжевый
6480,22 Dec 2022 01:37 AM,6734,10057,Фиолетовый
6481,21 Dec 2022 02:22 AM,2500,12932,Оранжевый
6482,22 Jan 2023 10:23 AM,15548,10354,Зелёный
6483,04 Feb 2023 06:54 AM,5200,11253,Жёлтый
6484,10 Jan 2023 02:08 AM,11643,12798,Зелёный
